City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Meadow Lake,US,34.8014,-106.5436,80.04,56,60,2.33,broken clouds
460,Sainte-Maxime,FR,43.3,6.6333,75.18,76,1,2.89,clear sky
461,Arcoverde,BR,-8.4189,-37.0539,59.63,95,9,4.5,clear sky
462,Rundu,NA,-17.9333,19.7667,53.51,41,41,6.11,scattered clouds
463,Cauas,RO,47.5667,22.55,55.45,74,62,3.96,broken clouds
464,Ayagoz,KZ,47.9714,80.4392,82.51,26,16,13.0,few clouds
465,Nikki,BJ,9.9401,3.2108,70.81,96,95,7.92,overcast clouds
466,Itoman,JP,26.1247,127.6694,86.4,86,75,8.05,broken clouds
467,Otane,NZ,-39.8833,176.6333,65.01,65,100,10.11,light rain
468,Rosetta,EG,31.4044,30.4164,76.78,74,0,4.41,clear sky
469,Tripoli,LY,32.8752,13.1875,82.44,47,0,3.91,clear sky
470,Dongsheng,CN,39.8161,109.9776,74.55,41,0,7.92,clear sky
471,Aripuana,BR,-9.1667,-60.6333,73.56,46,5,1.03,clear sky
472,Vanimo,PG,-2.6741,141.3028,86.05,66,49,7.25,scattered clouds
473,Sale,MA,34.0389,-6.8166,70.75,83,75,0.0,broken clouds
474,Salvador,SV,13.8333,-88.9167,74.05,97,100,1.59,overcast clouds
475,Praia Da Vitoria,PT,38.7333,-27.0667,73.76,94,75,8.86,mist
476,Alihe,CN,50.5667,123.7167,71.67,92,100,3.24,moderate rain
477,Corinto,GR,37.9407,22.9573,76.89,53,0,4.34,clear sky
478,Sena Madureira,BR,-9.0656,-68.6569,78.84,60,70,1.32,broken clouds
479,Srednekolymsk,RU,67.45,153.6833,55.63,44,99,10.69,overcast clouds
480,Panzos,GT,15.4,-89.6667,74.61,99,100,0.72,overcast clouds
481,Mahon,ES,39.8885,4.2658,73.96,73,0,0.0,clear sky
482,Brasilia,BR,-15.7797,-47.9297,63.52,55,0,4.61,clear sky
483,Chingirlau,KZ,51.095,54.0814,68.27,73,2,5.41,clear sky
484,Birao,CF,10.2849,22.7882,70.07,97,100,3.96,moderate rain
485,Port Hardy,CA,50.6996,-127.4199,75.38,60,20,9.22,few clouds
486,Kaniama,CD,-7.5667,24.1833,66.4,44,7,5.1,clear sky
487,Havelock,US,34.8791,-76.9013,84.16,89,63,4.0,broken clouds
488,Cockburn Town,TC,21.4612,-71.1419,81.23,77,0,20.74,clear sky
489,Bobrovytsya,UA,50.75,31.3833,61.66,78,100,8.75,overcast clouds
490,Margate,GB,51.3813,1.3862,63.9,76,100,3.0,overcast clouds
491,Hay River,CA,60.8156,-115.7999,67.98,68,40,10.36,smoke
492,Poso,ID,-1.3959,120.7524,85.39,61,58,0.6,broken clouds
493,Faanui,PF,-16.4833,-151.75,78.69,76,15,25.5,few clouds
494,Gushikawa,JP,26.3544,127.8686,85.62,79,75,9.22,light intensity shower rain
495,Taltal,CL,-25.4,-70.4833,60.01,79,100,3.89,overcast clouds
496,Oranjemund,NA,-28.55,16.4333,51.93,84,0,2.33,clear sky
497,Usak,TR,38.5,29.4167,68.45,36,0,5.35,clear sky
498,Rudnogorsk,RU,57.2639,103.7519,55.67,98,100,3.78,light rain
499,Guozhen,CN,34.3659,107.359,82.78,48,0,2.46,clear sky
500,Ghanzi,BW,-21.5667,21.7833,57.4,32,6,10.36,clear sky
501,Mizan Teferi,ET,6.9833,35.5833,60.13,90,100,2.82,overcast clouds
502,Daru,PG,-9.0763,143.2092,78.22,88,46,18.81,scattered clouds
503,Zhangye,CN,38.9342,100.4517,82.45,20,73,3.11,broken clouds
504,Barra,BR,-11.0894,-43.1417,70.83,59,0,6.69,clear sky
505,Magdalena,PH,14.1999,121.429,83.35,77,100,6.42,overcast clouds
506,Sioux Lookout,CA,50.1001,-91.917,59.07,94,75,5.75,broken clouds
507,Maniitsoq,GL,65.4167,-52.9,42.04,85,23,11.43,few clouds
508,Sikasso,ML,10.9167,-7.0,73.53,85,16,7.11,few clouds
509,Goksun,TR,38.021,36.4973,61.0,39,0,6.76,clear sky
510,Turbat,PK,26.0023,63.044,80.58,81,100,1.61,overcast clouds
511,Sarangani,PH,5.4033,125.4636,83.03,76,62,6.78,broken clouds
512,Baracoa,CU,20.3467,-74.4958,79.34,83,55,12.1,broken clouds
513,Mingaora,PK,34.7758,72.3625,76.33,88,100,2.28,overcast clouds
514,Mayskiy,RU,47.6931,40.1025,63.81,61,1,3.04,clear sky
515,Fairbanks,US,64.8378,-147.7164,61.09,62,75,12.66,broken clouds
516,Matay,EG,28.419,30.7792,80.13,28,0,8.66,clear sky
517,Emerald,AU,-23.5333,148.1667,62.35,48,0,15.48,clear sky
518,Rurrenabaque,BO,-14.4413,-67.5278,78.53,66,92,1.21,overcast clouds
519,Saint-Augustin,CA,51.226,-58.6502,58.17,90,75,7.11,broken clouds
520,Nogliki,RU,51.8333,143.1667,60.85,77,67,7.99,broken clouds
521,Camacha,PT,33.0833,-16.3333,67.42,78,40,12.66,scattered clouds
522,Idlib,SY,35.9306,36.6339,73.35,47,0,4.97,clear sky
523,Touros,BR,-5.1989,-35.4608,73.6,85,12,11.34,few clouds
524,Mehamn,NO,71.0357,27.8492,49.91,100,100,21.85,drizzle
525,Linjiang,CN,41.8069,126.9078,84.63,58,100,1.72,overcast clouds
526,Nicoya,CR,10.1483,-85.452,74.43,94,100,0.31,moderate rain
527,Iqaluit,CA,63.7506,-68.5145,51.53,71,75,3.44,broken clouds
528,Jati,PK,24.3539,68.2671,81.21,83,71,10.2,broken clouds
529,Izhma,RU,65.0083,53.9113,60.57,57,31,6.2,scattered clouds
530,Janauba,BR,-15.8025,-43.3089,64.27,63,0,6.51,clear sky
531,Wasilla,US,61.5814,-149.4394,71.37,40,0,9.22,clear sky
532,Barcelos,PT,41.5388,-8.6151,64.85,79,1,2.53,clear sky
533,Ishimbay,RU,53.4545,56.0415,61.77,90,44,0.94,scattered clouds
534,Koutsouras,GR,35.0339,25.9469,80.11,42,0,7.63,clear sky
535,Abu Kamal,SY,34.4506,40.9171,87.33,16,0,7.07,clear sky
536,Road Town,VG,18.4167,-64.6167,80.69,83,40,6.91,scattered clouds
537,Madison,US,34.7334,-86.5667,87.6,66,40,13.0,scattered clouds
538,Raga,SS,8.4596,25.678,68.74,98,100,4.07,light rain
539,Chabahar,IR,25.2919,60.643,82.17,81,100,8.32,overcast clouds
540,Lazaro Cardenas,MX,17.9583,-102.2,81.1,76,100,2.33,overcast clouds
541,Hatillo,PR,18.4863,-66.8254,77.79,91,12,1.01,few clouds
542,Cottonwood,US,34.7392,-112.0099,83.35,67,97,1.99,light rain
543,Castelo Do Piaui,BR,-5.3222,-41.5525,79.05,45,93,3.33,overcast clouds
544,Pemba,MZ,-12.974,40.5178,69.73,76,9,14.23,clear sky
545,Brus Laguna,HN,15.75,-84.4833,75.4,92,5,3.44,clear sky
546,Teknaf,BD,20.8624,92.3058,84.0,74,76,3.74,broken clouds
547,Punta Alta,AR,-38.8759,-62.0736,47.73,85,91,14.2,overcast clouds
548,Takahagi,JP,36.7167,140.7167,86.09,84,100,5.08,overcast clouds
549,Atherton,GB,53.5237,-2.4935,60.3,95,100,2.57,overcast clouds
550,Muyinga,BI,-2.8333,30.3333,61.97,62,71,3.0,broken clouds
551,Primorsk,UA,46.7348,36.3443,69.42,65,0,6.24,clear sky
552,Griffith,US,41.5284,-87.4237,79.9,94,40,0.0,scattered clouds
553,Aquiraz,BR,-3.9014,-38.3911,79.18,82,100,11.59,overcast clouds
554,Balkhash,KZ,46.844,74.9804,74.01,33,0,8.95,clear sky
555,Ayan,RU,56.45,138.1667,59.09,87,47,9.69,scattered clouds
556,San Carlos De Bariloche,AR,-41.1456,-71.3082,40.75,70,40,13.8,scattered clouds
557,Hammerfest,NO,70.6634,23.6821,48.65,100,75,10.36,light rain
558,Salinas,US,36.6777,-121.6555,77.81,71,0,14.97,clear sky
559,Hamilton,US,39.1834,-84.5333,78.85,87,0,3.44,clear sky
560,Kupang,ID,-10.1667,123.5833,82.9,51,8,16.04,clear sky
561,Baripada,IN,21.935,86.7214,84.96,71,100,3.27,overcast clouds
562,Sibu,MY,2.3,111.8167,82.71,78,20,0.0,few clouds
563,Guanica,PR,17.9716,-66.908,79.92,86,11,7.36,few clouds
564,Cimitarra,CO,6.3142,-73.9497,74.03,98,93,2.66,moderate rain
565,Winnemucca,US,40.973,-117.7357,100.45,7,0,17.27,clear sky
566,Teguldet,RU,57.3064,88.1667,66.7,60,69,3.33,broken clouds
567,Mantua,IT,45.1667,10.7833,75.81,81,6,6.15,clear sky
568,Menongue,AO,-14.6585,17.691,49.6,43,36,5.21,scattered clouds
569,Leshukonskoye,RU,64.8989,45.7622,62.69,80,7,7.07,clear sky
570,Mashhad,IR,36.297,59.6062,77.14,50,0,4.61,clear sky
571,Chalmette,US,29.9427,-89.9634,87.01,70,0,4.61,clear sky
572,Sinnamary,GF,5.3833,-52.95,77.95,84,94,4.52,overcast clouds
573,Najran,SA,17.4924,44.1277,81.25,50,96,3.6,overcast clouds
574,Puerto Leguizamo,CO,-0.1934,-74.7819,68.92,99,96,2.35,overcast clouds
575,Srivardhan,IN,18.0333,73.0167,79.07,86,100,3.89,overcast clouds
576,Laguna De Perlas,NI,12.3429,-83.6712,77.68,87,100,7.36,overcast clouds
577,Mont-De-Marsan,FR,44.0,-0.6667,62.08,77,1,3.44,clear sky
578,Irbeyskoye,RU,55.6428,95.4522,63.88,66,98,2.17,overcast clouds
579,Zhigansk,RU,66.7697,123.3711,77.58,49,4,4.43,clear sky
580,Teguise,ES,29.0605,-13.564,70.02,78,100,16.11,overcast clouds
581,Tonneins,FR,44.3921,0.3124,64.62,91,1,4.99,clear sky
582,Roald,NO,62.5833,6.1333,49.75,87,100,4.61,overcast clouds
583,Chicama,PE,-7.8447,-79.1469,59.54,84,43,7.72,scattered clouds
584,Natal,BR,-5.795,-35.2094,75.42,88,0,5.75,clear sky
585,Salina,US,38.8403,-97.6114,87.93,61,0,6.91,clear sky
586,San Pedro,PH,14.35,121.0167,86.36,84,75,8.05,broken clouds
587,Ilinskiy,RU,55.619,38.1182,65.91,94,28,0.0,fog
588,Feijo,BR,-8.1642,-70.3536,76.03,68,45,1.32,scattered clouds
589,La Rioja,ES,42.25,-2.5,55.18,87,0,3.18,clear sky
590,Buique,BR,-8.6231,-37.1558,57.96,95,10,3.8,clear sky
591,Sola,VU,-13.8833,167.55,79.86,78,100,11.18,light rain
592,Krasnyy Oktyabr,RU,56.1167,38.8833,63.27,94,68,4.27,broken clouds
593,Tecoanapa,MX,16.5167,-98.75,78.85,84,100,4.14,overcast clouds
594,Thabazimbi,ZA,-24.5917,27.4116,58.32,45,3,3.69,clear sky
595,Jiaohe,CN,43.7286,127.3447,81.21,69,100,2.26,overcast clouds
596,Canmore,CA,51.0834,-115.3521,82.51,32,34,8.05,scattered clouds
597,Yongchang,CN,30.0381,119.7317,91.11,52,2,2.91,clear sky
598,Magadi,IN,12.9667,77.2333,73.56,83,91,3.67,overcast clouds
599,Mabiton,PH,12.8334,123.2612,84.4,74,100,7.78,light rain
600,Chishtian Mandi,PK,29.8,72.8667,89.96,65,66,6.78,broken clouds
601,Port Lincoln,AU,-34.7333,135.8667,58.3,67,3,8.77,clear sky
602,Progreso,MX,21.2833,-89.6667,76.1,85,43,15.23,scattered clouds
603,Vianopolis,BR,-16.7419,-48.5164,60.08,53,0,4.88,clear sky
604,Comodoro Rivadavia,AR,-45.8667,-67.5,44.46,49,0,14.97,clear sky
605,Mollendo,PE,-17.0231,-72.0147,59.2,83,69,8.08,broken clouds
606,Whitehorse,CA,60.7161,-135.0538,63.37,48,100,8.05,overcast clouds
607,Skelleftea,SE,64.7507,20.9528,52.16,90,100,10.36,overcast clouds
608,Nouakchott,MR,18.0858,-15.9785,80.53,85,65,24.7,broken clouds
609,Talas,TR,38.6908,35.5538,57.87,63,0,6.91,clear sky
610,Mersing,MY,2.4312,103.8405,76.91,100,40,3.44,scattered clouds
611,Sibolga,ID,1.7427,98.7792,83.37,60,43,1.28,scattered clouds
612,Borogontsy,RU,62.6683,131.1683,86.11,39,12,3.11,few clouds
613,Waipawa,NZ,-41.4122,175.5153,54.27,81,100,13.78,light rain
614,Demyansk,RU,57.643,32.466,59.88,99,100,2.33,overcast clouds
615,Huarmey,PE,-10.0681,-78.1522,62.91,86,31,10.56,scattered clouds
616,Royan,FR,45.6285,-1.0281,61.79,78,59,7.63,broken clouds
617,Novyy Oskol,RU,50.7631,37.8691,67.17,73,18,3.11,few clouds
618,Port-Gentil,GA,-0.7193,8.7815,75.07,80,99,13.49,overcast clouds
619,Inta,RU,66.0317,60.1659,61.68,60,100,10.02,overcast clouds
620,Bensonville,LR,6.4461,-10.6125,72.75,93,100,5.95,light rain
621,Maltahohe,NA,-24.8333,16.9833,53.22,17,0,9.89,clear sky
622,Bowen,AU,-20.0167,148.2333,65.7,42,0,7.63,clear sky
623,Jumla,NP,29.2747,82.1838,64.87,90,100,2.37,overcast clouds
624,Calama,CL,-22.4667,-68.9333,48.69,20,62,12.66,broken clouds
625,Dakar,SN,14.6937,-17.4441,81.48,82,61,18.21,broken clouds
626,Bilma,NE,18.6853,12.9164,83.79,49,73,12.28,broken clouds
627,Talaya,RU,61.3833,152.75,62.73,37,33,8.19,scattered clouds
628,Grand Island,US,40.925,-98.342,82.69,69,75,6.91,broken clouds
629,Haines Junction,CA,60.7522,-137.5108,55.35,71,100,4.61,overcast clouds
630,Puerto El Triunfo,SV,13.2833,-88.55,83.32,83,69,1.34,broken clouds
631,Vargem Grande Do Sul,BR,-21.8322,-46.8936,57.65,50,15,3.71,few clouds
632,Mindelo,CV,16.8901,-24.9804,81.95,74,40,5.75,scattered clouds
633,Havoysund,NO,70.9963,24.6622,48.43,89,100,21.56,light rain
634,Peniche,PT,39.3558,-9.3811,65.28,90,0,13.02,clear sky
635,Gayny,RU,60.3071,54.3241,57.06,74,16,1.03,few clouds
636,Ibimirim,BR,-8.5406,-37.6903,64.72,86,5,8.57,clear sky
637,Levelland,US,33.5873,-102.378,93.18,27,3,10.0,clear sky
638,Usinsk,RU,65.9939,57.5281,61.07,61,60,12.57,broken clouds
639,Ngozi,BI,-2.9075,29.8306,56.59,75,43,2.84,scattered clouds
640,Gazli,UZ,40.1333,63.45,84.58,25,3,12.37,clear sky
641,Skegness,GB,53.1436,0.3363,60.06,72,100,10.47,overcast clouds
642,Markivka,UA,49.5229,39.5705,67.01,80,65,5.26,broken clouds
643,Tocopilla,CL,-22.092,-70.1979,62.01,71,90,10.54,overcast clouds
644,Havre-Saint-Pierre,CA,50.2334,-63.5986,55.76,94,0,6.91,clear sky
645,Kudahuvadhoo,MV,2.6708,72.8944,82.4,74,100,14.79,overcast clouds
646,Cartagena Del Chaira,CO,1.3349,-74.8429,69.04,99,100,3.62,overcast clouds
647,Prince Rupert,CA,54.3161,-130.3201,67.69,80,0,14.97,clear sky
648,Carutapera,BR,-1.195,-46.02,75.13,88,100,5.61,overcast clouds
649,Channel-Port Aux Basques,CA,47.5702,-59.1367,60.73,91,0,9.06,clear sky
650,Skjervoy,NO,70.0311,20.9714,50.0,87,100,12.97,light rain
651,Kharian,PK,32.8149,73.8636,79.75,86,36,11.88,scattered clouds
652,Gizo,SB,-8.103,156.8419,84.61,67,5,7.38,clear sky
653,Villa Bruzual,VE,9.3328,-69.1208,72.54,96,93,0.67,overcast clouds
654,Buenos Aires,AR,-34.6132,-58.3772,63.0,95,100,2.3,overcast clouds
655,Chuncheng,CN,22.1731,111.7886,89.8,64,9,1.48,clear sky
656,Gimbi,ET,9.1667,35.8333,54.64,98,100,1.28,light rain
657,Simao,CN,22.7886,100.9748,70.95,89,100,1.66,light rain
658,Araouane,ML,18.9048,-3.5265,96.13,9,0,9.78,clear sky
659,Shimoda,JP,34.6667,138.95,87.1,77,94,8.77,overcast clouds
660,Fornosovo,RU,59.5689,30.5544,57.56,94,0,4.76,clear sky
661,Beloha,MG,-25.1667,45.05,57.78,81,0,4.61,clear sky
662,Wanning,CN,18.8003,110.3967,86.95,65,55,1.5,broken clouds
663,Ukiah,US,39.1502,-123.2078,96.69,33,0,5.75,clear sky
664,Gorontalo,ID,0.5412,123.0595,84.29,74,42,7.27,moderate rain
665,Yar-Sale,RU,66.8333,70.8333,59.99,63,100,12.37,overcast clouds
666,Murgab,TM,37.4966,61.9714,76.87,50,0,9.22,clear sky
667,Nabire,ID,-3.3667,135.4833,81.81,83,13,1.66,few clouds
668,Abu Dhabi,AE,24.4667,54.3667,87.91,60,65,11.5,broken clouds
669,Tamiahua,MX,21.2667,-97.45,81.16,80,3,9.33,clear sky
670,Key Largo,US,25.0865,-80.4473,83.98,66,3,12.06,clear sky
671,Paciran,ID,-6.8767,112.3761,82.98,70,73,8.23,broken clouds
672,Ossipee,US,43.6854,-71.1167,69.33,84,100,2.75,overcast clouds
673,Pangnirtung,CA,66.1451,-65.7125,54.72,67,100,1.83,overcast clouds
674,Cedar City,US,37.6775,-113.0619,65.39,72,100,11.5,overcast clouds
675,Montes Altos,BR,-5.8333,-47.0667,76.06,47,67,2.64,broken clouds
676,Maloy,NO,61.9353,5.1136,46.13,72,18,6.64,few clouds
677,Murray,US,40.6669,-111.888,94.17,18,0,9.22,clear sky
678,Tres Arroyos,AR,-38.3739,-60.2798,48.83,93,100,13.78,overcast clouds
679,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,72.05,98,66,1.05,broken clouds
680,Waddan,LY,29.1614,16.139,78.33,41,0,4.32,clear sky
681,Farmington,US,36.7281,-108.2187,83.08,34,0,11.5,clear sky
682,Masyaf,SY,35.0653,36.3406,73.45,40,0,3.94,clear sky
683,Karratha,AU,-20.7377,116.8463,77.68,36,0,15.95,clear sky
684,Gouyave,GD,12.1646,-61.7296,77.77,89,40,10.36,scattered clouds
685,Altagracia De Orituco,VE,9.8601,-66.3814,70.52,97,87,4.43,overcast clouds
686,Lavrentiya,RU,65.5833,-171.0,41.9,82,100,7.31,overcast clouds
687,Bairiki,KI,1.3292,172.9752,86.0,74,75,11.5,broken clouds
688,Lagunas,PE,-5.2269,-75.6753,75.22,86,86,2.75,overcast clouds
